"GeneID","Results.baseMean","Results.log2FoldChange","Results.lfcSE","Results.stat","Results.pvalue","Results.padj"
"WBGene00000001",582.927460616587,0.0214885944562766,0.73917232292196,0.0290711567382987,0.976807839659906,1
"WBGene00000002",848.273500224545,-0.58297008876552,0.541967987616824,-1.07565410150698,0.282081981824652,1
"WBGene00000003",453.213145900457,1.00355439550376,0.737984150388182,1.3598590091344,0.173874544672156,1
"WBGene00000004",675.405913154316,0.269108494358293,0.743436118151412,0.361979311722766,0.717367490465446,1
"WBGene00000005",608.285925938444,1.22368105633145,1.70245934056575,0.718772558717794,0.472281068103719,1
"WBGene00000006",947.021913353703,-0.222078278819771,1.03823837489559,-0.213899123929131,0.830625723427111,1
"WBGene00000007",495.042500557634,0.876254138241446,0.625846417525255,1.40011049628815,0.161480232368425,1
"WBGene00000008",57.2291523773569,-0.58777117560105,0.968007182232744,-0.607197122489664,0.543720101651662,1
"WBGene00000009",80.7809850986732,-1.33784453416582,0.687065262818832,-1.9471869799923,0.0515123220606891,1
"WBGene00000010",1075.88459518112,0.328104331816526,0.418028887503339,0.78488435040008,0.432521378377516,1
"WBGene00000012",1.74470893493431,-0.523014154601908,1.93827025613144,-0.269835515943882,0.78728679816283,1
"WBGene00000013",144.463023259055,0.377359406665864,1.38446813579558,0.272566335699026,0.785186592595519,1
"WBGene00000014",1.40594305543803,-1.67367128370781,3.43904989410515,-0.48666676414804,0.626494501866419,1
"WBGene00000015",20.0962512084869,-0.727240001955457,1.75991000042848,-0.4132256773235,0.679441277080098,1
"WBGene00000016",337.598200176873,-1.70157558587856,1.08498072552477,-1.56830028944115,0.116811068424238,1
"WBGene00000017",576.565656629504,-1.264320477958,0.987681717479577,-1.28008897561085,0.200513845425722,1
"WBGene00000018",540.694113781649,0.196310407574132,0.687583652023198,0.285507671679647,0.775255227745595,1
"WBGene00000019",7.50347336722254,-1.07454315906246,2.12447692434551,-0.50579187128309,0.613002765547501,1
"WBGene00000020",517.942870250189,1.08141237945721,0.584969491783004,1.8486645793459,0.0645062613291052,1
"WBGene00000021",1.28052781670495,1.4817370261181,5.35781506202572,0.276556209754257,0.782120893132583,1
"WBGene00000022",839.480278885776,-0.347520921064038,0.819398070642877,-0.42411732894536,0.671480248208786,1
"WBGene00000023",12.4754210549817,0.934741954439573,1.29093884355143,0.724079191751685,0.469017118516642,1
"WBGene00000024",29.5370779729653,-0.291040342256454,2.07900010325532,-0.139990537663149,0.88866746661843,1
"WBGene00000025",1.02238596720758,-3.70402242690297,5.25385728577325,-0.705010095522193,0.480803953558986,1
"WBGene00000026",0.619376257341582,3.1371465858636,5.253742013804,0.597126120319739,0.550423179938308,1
"WBGene00000027",0.35822695933609,0,5.39771667947361,0,1,1
"WBGene00000028",0.113082649667907,1.7829096555398,5.33356361791505,0.334281126703192,0.738167430819161,1
"WBGene00000029",85.6134158835103,-1.81813969962488,2.15079614068693,-0.845333346676079,0.397924747576281,1
"WBGene00000030",93.2080671382805,1.28540611206635,2.79055298203556,0.460627739498684,0.645065706355935,1
"WBGene00000031",472.141403850335,0.725434566677744,1.06364501172193,0.682026953243864,0.495221907835728,1
"WBGene00000032",5.27767058480698,0,5.39771667939188,0,1,1
"WBGene00000033",188.547316540206,0.513360716537498,1.37572056828811,0.373157695226075,0.709031080108075,1
"WBGene00000034",237.288587628905,-1.52683537407863,1.08968433729363,-1.40117217603652,0.161162592510939,1
"WBGene00000035",325.722269448743,-0.105586708155952,0.502488755234692,-0.210127504458556,0.833568159209068,1
"WBGene00000036",1733.2451234886,-0.0294471961396308,0.405799739571737,-0.0725658330158319,0.942151616315411,1
"WBGene00000037",253.173326203438,0.622084567191676,0.550229849176818,1.13059036713904,0.258227543800166,1
"WBGene00000038",70.3197147087643,1.00888798329451,0.9542042343827,1.05730822285355,0.290370941683629,1
"WBGene00000039",8070.62412095428,0.33207020704356,0.603998322590501,0.549786637849154,0.582465724639556,1
"WBGene00000040",5771.22695567173,0.200172635071846,0.809081263555662,0.247407329879509,0.804593002062996,1
"WBGene00000041",18954.5792186959,0.00151748652761387,0.722543511570187,0.00210020089214581,0.99832428336546,1
"WBGene00000042",91.3445844250055,-0.0525089174893298,0.753490355780079,-0.069687577400998,0.944442329540716,1
"WBGene00000043",46.7836145818892,-0.143173268069984,0.760188040897128,-0.188339279714292,0.850610695516041,1
"WBGene00000044",133.610928722495,0.2793898960721,0.618813368670386,0.451492986766609,0.651634278554783,1
"WBGene00000045",13.2210653104512,1.23166972626559,1.04019897432934,1.18407127545929,0.236384849601961,1
"WBGene00000046",36.3330385632228,-0.360282015732914,0.773356205993179,-0.465868138046715,0.641309888836168,1
"WBGene00000047",279.311684945859,-0.206651585148145,0.812608711468184,-0.254306386618446,0.799258866154774,1
"WBGene00000048",54.5375079089972,0.38788096265189,0.538974895624439,0.719664247446077,0.471731744237377,1
"WBGene00000049",16.7599703315673,2.109916828199,1.23529310740513,1.70802930539386,0.0876309049557696,1
"WBGene00000050",62.644142924222,0.420818732184165,0.731888252418219,0.574976754707765,0.565307018121099,1
"WBGene00000051",154.079016600283,-0.177194821993823,0.792602896313144,-0.22356065416624,0.823099182175189,1
"WBGene00000053",41.3529041693344,0.109401743987689,0.755206451925439,0.144863359825335,0.88481875584228,1
"WBGene00000054",242.268868410824,0.105053154984482,0.473406973171204,0.221908761252003,0.824384910072981,1
"WBGene00000055",286.609496902135,0.104531683293359,0.435611351190487,0.239965471532555,0.810357024330666,1
"WBGene00000056",70.744534012047,-0.230717904443046,1.01354986304891,-0.227633501670073,0.819931173039158,1
"WBGene00000057",69.7784867577283,-0.199728083252129,0.9419315962998,-0.21204096352296,0.832075076586061,1
"WBGene00000058",78.8269539742079,0.200360586154344,0.774986893718087,0.258534160743147,0.795994688330483,1
"WBGene00000059",68.0445001133647,-0.162440764108101,0.932116666353767,-0.174270850389934,0.861652606700512,1
