"GeneID","Results.baseMean","Results.log2FoldChange","Results.lfcSE","Results.stat","Results.pvalue","Results.padj"
"WBGene00000001",582.927460616587,-0.00720021607588338,0.738576944633006,-0.00974876907301936,0.992221730875837,0.998192184070253
"WBGene00000002",848.273500224545,-2.04548304138371,0.543824295267783,-3.76129396789179,0.000169036625629479,0.00246354200609015
"WBGene00000003",453.213145900457,1.11496831096845,0.735497174361034,1.51593826575483,0.12953496325725,0.422843731597899
"WBGene00000004",675.405913154316,0.0730853022167339,0.742800174539923,0.0983916061436061,0.921621339666995,0.976450236718575
"WBGene00000005",608.285925938444,-2.14173413999089,1.70261075364015,-1.25791178953376,0.208423659494108,0.565648406363643
"WBGene00000006",947.021913353703,0.141759145218705,1.03806881196232,0.136560451084865,0.89137823901826,0.968182318304092
"WBGene00000007",495.042500557634,0.663011064262752,0.623673830268888,1.06307340806156,0.287748662607642,0.695605210575996
"WBGene00000008",57.2291523773569,1.94819349198206,0.949642230754052,2.05150258580553,0.0402180280754602,0.225551865048515
"WBGene00000009",80.7809850986732,0.909192058848549,0.683638805812102,1.32993044151218,0.183541190451655,0.524293516631886
"WBGene00000010",1075.88459518112,-0.655282320604823,0.417753265557406,-1.56858694983625,0.116744215223544,0.397803390251603
"WBGene00000012",1.74470893493431,-3.87073190899264,2.33079361003682,-1.66069268953054,0.0967751823821919,NA
"WBGene00000013",144.463023259055,-3.57459781309375,1.422352263401,-2.51315929609905,0.0119655292257719,0.103390106747504
"WBGene00000014",1.40594305543803,-1.5652428841896,3.66472732981732,-0.427110325904553,0.669298972289714,NA
"WBGene00000015",20.0962512084869,2.0286681133013,1.74960627522329,1.15949979262757,0.246252521008781,NA
"WBGene00000016",337.598200176873,1.77342191312289,1.08440346409311,1.63538938397435,0.101967446439841,0.368638736394708
"WBGene00000017",576.565656629504,1.58932881476517,0.987216809131016,1.60990858346927,0.107417814864955,0.381067817868038
"WBGene00000018",540.694113781649,0.25330843115706,0.686805470602202,0.368821219398493,0.712260987223175,0.964130435394366
"WBGene00000019",7.50347336722254,-1.1348149251332,2.28355565159628,-0.49695085133569,0.619223710624847,NA
"WBGene00000020",517.942870250189,-0.218053567044629,0.583327674755899,-0.373809741044562,0.708545871741022,0.964130435394366
"WBGene00000021",1.28052781670495,-2.04135688400634,5.35781506202572,-0.381005477115988,0.703199184382503,NA
"WBGene00000022",839.480278885776,0.275479480918854,0.819201698146953,0.336277966149231,0.736661263889369,0.964130435394366
"WBGene00000023",12.4754210549817,-0.0818016378901124,1.2261964256619,-0.066711691681825,0.946811226432807,NA
"WBGene00000024",29.5370779729653,6.45150684075044,1.94931031313409,3.30963561690583,0.00093417498371745,0.0122814904016622
"WBGene00000025",1.02238596720758,0,5.39771667936325,0,1,NA
"WBGene00000026",0.619376257341582,-3.69676644375183,5.253742013804,-0.703644456472876,0.481654218433826,NA
"WBGene00000027",0.35822695933609,2.98930006288515,5.25846899214988,0.568473460116954,0.569713521853406,NA
"WBGene00000028",0.113082649667907,-2.34252951342803,5.33356361791505,-0.43920531960276,0.660512770882239,NA
"WBGene00000029",85.6134158835103,8.39385455744076,2.09698302690376,4.00282427170356,6.25907927820161e-05,0.00095295019732207
