"GeneID","Results.baseMean","Results.log2FoldChange","Results.lfcSE","Results.stat","Results.pvalue","Results.padj"
"WBGene00000001",582.927460616587,0.0169736708489117,0.739496088623763,0.0229530231600015,0.981687745152941,0.997017530629994
"WBGene00000002",848.273500224545,-1.88614256717237,0.544427932789221,-3.46444855889237,0.000531319746506428,0.00780468982777083
"WBGene00000003",453.213145900457,1.66903266855477,0.737172470645549,2.26410064810639,0.023567925137129,0.163010049830161
"WBGene00000004",675.405913154316,0.912290629109476,0.744535955042467,1.22531440279125,0.220456783821897,0.573680380748455
"WBGene00000005",608.285925938444,-2.18238859679328,1.70274317857439,-1.28168981926004,0.199951477705967,0.541773426377279
"WBGene00000006",947.021913353703,0.416743673768945,1.03859567401287,0.401256893511558,0.68823099699883,0.975255700398009
"WBGene00000007",495.042500557634,0.762614105560174,0.624614469758532,1.22093570111335,0.22211036584366,0.576075853984774
"WBGene00000008",57.2291523773569,0.421657676882381,0.936309501217705,0.450340059920357,0.652465257800549,0.975255700398009
"WBGene00000009",80.7809850986732,-1.47216589640046,0.633562171118432,-2.32363288641687,0.0201451782852135,0.148850815275966
"WBGene00000010",1075.88459518112,-0.762950195501261,0.418299944459838,-1.82393090318594,0.0681625190032585,0.295189915625007
"WBGene00000012",1.74470893493431,-2.46381142554232,2.64480936821118,-0.931564843635108,0.351561458938232,NA
"WBGene00000013",144.463023259055,-2.40660126174999,1.43473974373431,-1.67737826477584,0.093468536860981,0.348623959157618
"WBGene00000014",1.40594305543803,-1.07651227141524,3.81600393948029,-0.282104601695419,0.777863304836,NA
"WBGene00000015",20.0962512084869,1.81849482345814,1.75751011203231,1.03469949390806,0.300809272477807,0.695595202949007
"WBGene00000016",337.598200176873,3.02536621739663,1.09633795167198,2.75951973821828,0.00578863901415038,0.061998591962459
"WBGene00000017",576.565656629504,2.1030394368385,0.989793382433842,2.12472569948614,0.0336095077439237,0.201177063014327
"WBGene00000018",540.694113781649,0.861655918037708,0.688411154632379,1.25165885567012,0.210694198502973,0.55907474366412
"WBGene00000019",7.50347336722254,-4.8163728303033,2.16968359782104,-2.21985032063674,0.0264289297664064,NA
"WBGene00000020",517.942870250189,1.3691140898132,0.587225267854656,2.33149723753384,0.019727155566533,0.146312969382768
"WBGene00000021",1.28052781670495,-5.6854805149686,5.22324634895266,-1.08849557059636,0.27637639092991,NA
"WBGene00000022",839.480278885776,0.963191715691141,0.820296936872358,1.1741988448276,0.240315388636173,0.60410349794307
"WBGene00000023",12.4754210549817,-2.35345118364539,1.19549816467826,-1.96859456014203,0.0489996677553659,0.248904587539444
"WBGene00000024",29.5370779729653,5.66924127207751,1.94455587301675,2.91544272434936,0.00355184294485977,0.0423391304208713
"WBGene00000025",1.02238596720758,0,5.39799191011387,0,1,NA
"WBGene00000026",0.619376257341582,0,5.39799191011387,0,1,NA
"WBGene00000027",0.35822695933609,2.22936781205376,5.25874328922092,0.423935470785081,0.671612874654341,NA
"WBGene00000028",0.113082649667907,0,5.39799191011387,0,1,NA
"WBGene00000029",85.6134158835103,5.38055609054213,1.96844510472669,2.73340418669649,0.00626833578428387,0.0661595306252815
"WBGene00000030",93.2080671382805,6.49694001565644,2.76517476928337,2.34955854791783,0.018795687893463,0.14157566667676
"WBGene00000031",472.141403850335,5.14169803183635,1.05952664377867,4.85282561040573,1.2171471391814e-06,3.49216843371824e-05
"WBGene00000032",5.27767058480698,6.63794788297857,5.20434628969103,1.2754623757699,0.202145633017019,NA
"WBGene00000033",188.547316540206,5.06750418018873,1.36087877611396,3.72369991297769,0.000196324267384486,0.00307547508898571
