"GeneID","Results.baseMean","Results.log2FoldChange","Results.lfcSE","Results.stat","Results.pvalue","Results.padj"
"WBGene00000001",582.927460616587,0.0142883783803933,0.738908250529168,0.0193371482456187,0.984572149448136,0.99755911714597
"WBGene00000002",848.273500224545,-2.62845313014923,0.543686995199276,-4.83449696858361,1.33482738880128e-06,3.53352570129565e-05
"WBGene00000003",453.213145900457,2.11852270647221,0.737231118757252,2.87362083961322,0.00405795807678985,0.0450413647698057
"WBGene00000004",675.405913154316,0.342193796575027,0.743225242860672,0.460417349736298,0.645216683726333,0.960387062168744
"WBGene00000005",608.285925938444,-0.918053083659446,1.70301096444049,-0.539076437456211,0.589834113172397,0.945347025159861
"WBGene00000006",947.021913353703,-0.0803191336010659,1.0380947823316,-0.0773716764288765,0.938327872157797,0.988403064377339
"WBGene00000007",495.042500557634,1.5392652025042,0.625229816139594,2.46191906203099,0.0138195849173681,0.11422857989539
"WBGene00000008",57.2291523773569,1.36042231638101,0.943830890405884,1.44138354678769,0.149476355900966,0.453722607297615
"WBGene00000009",80.7809850986732,-0.428652475317271,0.646190180904025,-0.663353433686632,0.507104222101092,0.903472331808043
"WBGene00000010",1075.88459518112,-0.327177988788297,0.418317300884649,-0.782128752734796,0.434138910529043,0.844725981427216
"WBGene00000012",1.74470893493431,-4.39374606359455,2.31542479487131,-1.89759826072812,0.0577490237221489,NA
"WBGene00000013",144.463023259055,-3.19723840642788,1.42507051870625,-2.24356504780585,0.0248604002317575,0.168113286890687
"WBGene00000014",1.40594305543803,-3.23891416789741,3.58731570722232,-0.902879599187917,0.366589799116767,NA
"WBGene00000015",20.0962512084869,1.30142811134584,1.74455111550393,0.745995975572151,0.45566984611609,0.861510369525119
"WBGene00000016",337.598200176873,0.0718463272443264,1.08180011108076,0.0664136807792975,0.947048478563815,0.989318670388164
"WBGene00000017",576.565656629504,0.325008336807167,0.986260123785745,0.329536122336192,0.741750495525628,0.969800155331135
"WBGene00000018",540.694113781649,0.449618838731192,0.687234326115611,0.65424386071128,0.512954707883273,0.907610609172642
"WBGene00000019",7.50347336722254,-2.20935808419566,2.229705406105,-0.99087443486766,0.321746897135462,NA
"WBGene00000020",517.942870250189,0.863358812412586,0.584907928797942,1.47605934182991,0.139927962435668,0.437606819776584
"WBGene00000021",1.28052781670495,0,5.39799191011388,0,1,NA
"WBGene00000022",839.480278885776,-0.0720414401451839,0.819173950553124,-0.0879440076146708,0.929921179064081,0.986845134616999
"WBGene00000023",12.4754210549817,0.85294031654946,1.28481555476537,0.663862072175192,0.506778593151378,NA
"WBGene00000024",29.5370779729653,6.16046649849398,1.94881844866067,3.16112899214793,0.00157158884454574,0.0201172170359906
"WBGene00000025",1.02238596720758,-3.97737578026645,5.25413155487179,-0.756999656123666,0.449050068475786,NA
"WBGene00000026",0.619376257341582,0,5.39799191011388,0,1,NA
"WBGene00000027",0.35822695933609,2.70296741603601,5.25874328922092,0.513994935173277,0.607255531747183,NA
"WBGene00000028",0.113082649667907,0,5.39799191011387,0,1,NA
"WBGene00000029",85.6134158835103,6.57571485781588,1.99235499901509,3.30047349045052,0.000965218318700139,0.0128592669232796
"WBGene00000030",93.2080671382805,7.11114968096402,2.7719969872994,2.56535260086701,0.0103071003758563,0.0924922719299678
"WBGene00000031",472.141403850335,5.40817270569277,1.05823576577168,5.110555587534,3.21212780488253e-07,1.33536913197525e-05
"WBGene00000032",5.27767058480698,7.11154748696083,5.20434628969103,1.36646316196285,0.171793635704426,NA
"WBGene00000033",188.547316540206,5.59893241097205,1.36254229134936,4.10918064453417,3.97065394509996e-05,0.000619720153274476
"WBGene00000034",237.288587628905,3.94713737185982,1.06659020678312,3.70070655698642,0.000214999988007574,0.00315885926155385
"WBGene00000035",325.722269448743,0.802053553580826,0.500582141238685,1.60224164528953,0.109102184214932,0.383228622753681
"WBGene00000036",1733.2451234886,0.335940869535711,0.405499557752461,0.828461740865294,0.407409053494238,0.819207036002705
"WBGene00000037",253.173326203438,0.727891835249051,0.549522251427397,1.32459028430302,0.185307080092689,0.517264933474053
"WBGene00000038",70.3197147087643,2.17391918347361,0.948410325595381,2.29217156836509,0.0218957448896536,0.155600996706116
"WBGene00000039",8070.62412095428,-2.67794799572902,0.604237124580136,-4.43194879425828,9.33851981236905e-06,0.000154728446021608
"WBGene00000040",5771.22695567173,0.121746175056926,0.809072512651004,0.150476222036036,0.880388909192561,0.977166549624307
"WBGene00000041",18954.5792186959,-0.464090788807494,0.72254747916275,-0.642297983442221,0.520679723361499,0.912111999590934
"WBGene00000042",91.3445844250055,-0.160010164999038,0.75260772778535,-0.212607656142317,0.831632999235738,0.97262312866028
"WBGene00000043",46.7836145818892,-0.198627235188993,0.75822477832335,-0.261963524363071,0.793349563733234,0.971464215088878
"WBGene00000044",133.610928722495,0.33313490815814,0.615380926068641,0.541347471210022,0.588268106053683,0.944989917970841
"WBGene00000045",13.2210653104512,1.10910415832668,1.03551695262799,1.07106325542227,0.284140988548998,NA
"WBGene00000046",36.3330385632228,0.26814918850015,0.763714760452275,0.351111700841491,0.725504550093707,0.969800155331135
"WBGene00000047",279.311684945859,-0.0479483752174692,0.812116556972443,-0.059041248212227,0.952919254074005,0.99074454429929
"WBGene00000048",54.5375079089972,-0.0523574656030241,0.540013344187833,-0.0969558737141365,0.922761436962116,0.985479733558011
"WBGene00000049",16.7599703315673,2.16181355731029,1.23104162454582,1.75608485871293,0.0790739200822431,0.319650861026385
"WBGene00000050",62.644142924222,0.44830713529996,0.730079729536074,0.614052297527607,0.539180769045583,0.921546977552877
"WBGene00000051",154.079016600283,-0.224934833563448,0.791960385356864,-0.284022834629651,0.776392881434486,0.971015657711621
"WBGene00000053",41.3529041693344,-0.321677830651085,0.75675130251957,-0.425077339913487,0.670780296127633,0.964052893075403
"WBGene00000054",242.268868410824,-0.058347734325349,0.473061261137265,-0.123340757569279,0.901837267339951,0.981547408388538
"WBGene00000055",286.609496902135,0.0384341070939188,0.435087254345592,0.0883365502207758,0.929609189615522,0.986845134616999
"WBGene00000056",70.744534012047,-0.764236996775083,1.01470368593367,-0.753162728557428,0.451352133400567,0.858315128824532
