"GeneID","Results.baseMean","Results.log2FoldChange","Results.lfcSE","Results.stat","Results.pvalue","Results.padj"
"WBGene00000001",582.927460616587,-1.23593328430524,0.738979436398212,-1.67248670724747,0.0944283869122329,1
"WBGene00000002",848.273500224545,2.10443847463758,0.545577757186739,3.85726589274658,0.000114662411367082,0.0134896954549508
"WBGene00000003",453.213145900457,1.67748684409103,0.742452236701862,2.25938688196671,0.0238593296850302,0.635728618389294
"WBGene00000004",675.405913154316,-0.135240829133896,0.745346901758969,-0.181446825383907,0.856016867457808,1
"WBGene00000005",608.285925938444,7.7936584833704,1.74760749295483,4.45961608358235,8.21065937815812e-06,0.0014404665575716
"WBGene00000006",947.021913353703,-0.428006494848965,1.03869713771842,-0.41206091680306,0.680294774174726,1
"WBGene00000007",495.042500557634,2.15250377605498,0.630054197795351,3.41637875533072,0.000634599157011961,0.0537795895772848
"WBGene00000008",57.2291523773569,-1.40401442876245,0.933934654307373,-1.50333261785184,0.132753292935914,1
"WBGene00000009",80.7809850986732,-2.15727770744992,0.602505844847954,-3.58050917828743,0.000342925296625117,0.0341219200622007
"WBGene00000010",1075.88459518112,-0.441816904644681,0.417689235543414,-1.05776464186317,0.290162756442892,1
"WBGene00000012",1.74470893493431,0.846666571074122,2.58922434851328,0.326996218601248,0.743670745262504,NA
"WBGene00000013",144.463023259055,-3.90134137352125,1.39038539982017,-2.80594242001236,0.00501696564622747,0.242365490155916
"WBGene00000014",1.40594305543803,-1.76288367095425,3.60478620516432,-0.489039729576388,0.624813569731217,NA
"WBGene00000015",20.0962512084869,2.92943572946811,1.87511042509308,1.5622737147988,0.118223521466401,1
"WBGene00000016",337.598200176873,-3.58379331453467,1.09620185035729,-3.26928230723802,0.00107820667932432,0.0810681713777682
"WBGene00000017",576.565656629504,-2.23869356607411,0.989872859705319,-2.26159707696256,0.023722308778953,0.635728618389294
"WBGene00000018",540.694113781649,0.3222652557395,0.689780414306707,0.467199776994837,0.640356953186726,1
"WBGene00000019",7.50347336722254,1.86512825183498,1.95890269598383,0.952129095364913,0.341031514855281,1
"WBGene00000020",517.942870250189,-0.711814024724111,0.588155719036168,-1.21024756146312,0.226183912754023,1
"WBGene00000021",1.28052781670495,5.41685579592046,5.22324634895266,1.03706688025669,0.299704689115819,NA
"WBGene00000022",839.480278885776,0.624784939477581,0.821554765667852,0.760490919883699,0.446961194808806,1
"WBGene00000023",12.4754210549817,3.17431292590601,1.24237778711539,2.555030328799,0.0106178545973275,0.396188604377891
"WBGene00000024",29.5370779729653,0.22622678070189,2.03539731450206,0.111146250950633,0.911500372966491,1
"WBGene00000025",1.02238596720758,-1.77602226069533,5.29951344288854,-0.33512930570609,0.737527547061181,NA
"WBGene00000026",0.619376257341582,0,5.39799191011387,0,1,NA
"WBGene00000027",0.35822695933609,0,5.39799191011387,0,1,NA
"WBGene00000028",0.113082649667907,0,5.39799191011387,0,1,NA
"WBGene00000029",85.6134158835103,4.80791471701598,2.38121098157144,2.01910488160234,0.0434763195979357,0.864340349859558
"WBGene00000030",93.2080671382805,-0.0455358629328301,2.79455483239366,-0.016294496141207,0.9869994484028,1
"WBGene00000031",472.141403850335,0.182604803851977,1.06820820495434,0.170944955304647,0.864267047660388,1
"WBGene00000032",5.27767058480698,0,5.39799191011387,0,1,1
"WBGene00000033",188.547316540206,0.719271853773128,1.38283394677034,0.520143329900901,0.602963680022351,1
"WBGene00000034",237.288587628905,0.960554219019745,1.07982290292441,0.889547921625244,0.373708680561878,1
"WBGene00000035",325.722269448743,0.340761991221992,0.506622949070507,0.672614597990839,0.501192512151849,1
"WBGene00000036",1733.2451234886,-0.0448669190817539,0.406113023763631,-0.110478897391549,0.912029584853808,1
"WBGene00000037",253.173326203438,0.197083414963982,0.555724584656314,0.354642246187233,0.72285762278438,1
"WBGene00000038",70.3197147087643,-1.43224606463411,0.957278992520706,-1.49616368459389,0.134611005504276,1
"WBGene00000039",8070.62412095428,6.10240534761303,0.608961915746269,10.0209966991691,1.23253643912046e-23,2.46507287824093e-19
"WBGene00000040",5771.22695567173,2.47254984824598,0.809599189506615,3.05404190158936,0.00225780543238612,0.141862060048358
"WBGene00000041",18954.5792186959,0.0453885737663452,0.722586866998195,0.0628140031867734,0.949914614959518,1
"WBGene00000042",91.3445844250055,-0.929882037829568,0.765301044279433,-1.21505392522376,0.224345524919078,1
"WBGene00000043",46.7836145818892,1.70592965873461,0.77763671167527,2.19373601210199,0.0282543933053717,0.689131544033456
"WBGene00000044",133.610928722495,-0.763260073315207,0.609800856962138,-1.25165464200487,0.210695734560694,1
"WBGene00000045",13.2210653104512,-1.23712603247549,0.978255317236519,-1.26462489973502,0.206005822832093,1
"WBGene00000046",36.3330385632228,-0.746854419202573,0.783242252357523,-0.953542045203225,0.340315503726653,1
"WBGene00000047",279.311684945859,2.79481387487481,0.827051945618978,3.37924829229817,0.000726843313644405,0.0593341480526045
"WBGene00000048",54.5375079089972,1.00681175502584,0.5735861817341,1.75529290468955,0.0792092195113837,1
"WBGene00000049",16.7599703315673,0.0263611095373221,1.1826844705685,0.0222892159264175,0.982217251190811,1
"WBGene00000050",62.644142924222,0.493523372639753,0.736975129598456,0.669660824115802,0.503074030657172,1
"WBGene00000051",154.079016600283,-0.225345247387133,0.798975359846092,-0.282042799706041,0.777910692475063,1
"WBGene00000053",41.3529041693344,-0.93803520434998,0.761874775619767,-1.23121966282045,0.218240719225238,1
"WBGene00000054",242.268868410824,-0.0799132271843302,0.478787346251225,-0.166907558877713,0.867442785458881,1
"WBGene00000055",286.609496902135,1.81173152183082,0.442686422360576,4.09258434485062,4.26591998281198e-05,0.00557636599060389
"WBGene00000056",70.744534012047,-1.41937414837161,1.02928855539625,-1.37898565074902,0.167899178126518,1
"WBGene00000057",69.7784867577283,-1.07244509704253,0.948985366621967,-1.13009655866458,0.258435539668681,1
"WBGene00000058",78.8269539742079,-1.29066804532408,0.785957190099444,-1.64216074562634,0.100556695409695,1
"WBGene00000059",68.0445001133647,-0.817883727904315,0.93187757767314,-0.877672934192212,0.380121236647191,1
"WBGene00000060",76.3052980743532,-1.10243079621055,0.665154453845814,-1.65740571958359,0.0974374758319553,1
"WBGene00000061",45.9455647207766,-3.92987446872938,1.26194198645536,-3.11414828170344,0.00184476753163511,0.122984502109007
"WBGene00000062",55.4664650114538,-0.54383343783258,1.08680665997027,-0.500395753783343,0.616796442657748,1
"WBGene00000063",11537.219431368,2.3878079418046,1.52851584438566,1.56217415120371,0.118246968252358,1
"WBGene00000064",12907.932870292,0.552122782947179,1.15028551031764,0.479987601334484,0.631236209316482,1
"WBGene00000065",16170.9317837885,1.88822513936412,1.0039214093076,1.88084955839962,0.059992386472438,0.986482298454125
"WBGene00000066",56917.7610314123,2.48566911510658,1.12913160516554,2.20139893678927,0.0277077942108907,0.682457985489919
"WBGene00000067",28641.9522267786,3.96554963851087,1.20956008192165,3.27850571276355,0.00104358251906008,0.078760944834723
"WBGene00000068",734.94396535269,-0.333807268439084,0.790359231449752,-0.422348794265087,0.672770447592726,1
"WBGene00000069",105.126296971059,-1.13666529683652,0.823315749305193,-1.38059462338206,0.167403637435338,1
"WBGene00000070",821.69402779079,1.36620401499296,0.615419799043424,2.21995460190998,0.0264218494614538,0.665537769809919
"WBGene00000071",243.724150122502,-0.341451096323276,0.787144826217854,-0.433784336694318,0.664445056882077,1
"WBGene00000072",316.349156956403,1.40460021692676,0.683501290959999,2.05500740891646,0.0398782891073914,0.833402071209852
"WBGene00000073",1030.14392075495,-1.7616641353626,0.734333560275581,-2.39899717330294,0.0164400416018897,0.516982440310998
"WBGene00000074",633.302774088971,-0.00766486839394489,0.671576905061641,-0.0114132399970505,0.990893749717846,1
"WBGene00000075",352.379683760596,1.51771359115338,0.659020943308128,2.30298233548516,0.0212798369948628,0.596909873628689
"WBGene00000079",1421.02259106062,0.0817990017840226,0.597315250631581,0.136944438799329,0.891074712620587,1
"WBGene00000080",957.544709264225,-0.614955131922685,0.487528758211895,-1.2613720146031,0.207174846225536,1
"WBGene00000081",6300.6922152123,0.268975984667639,0.637550202514146,0.421889889779575,0.673105389922317,1
"WBGene00000082",330.278043118124,4.81028079771554,1.08997741490657,4.41319309182923,1.01857074277682e-05,0.00175615645306349
"WBGene00000083",2058.70983955205,1.94908487602755,0.566777441001433,3.43888929768224,0.000584106036929859,0.0507758221924061
"WBGene00000084",174.026561550319,0.0269837935531142,0.703915060363182,0.0383338772993321,0.969421480448989,1
"WBGene00000085",74.2712622935071,-0.273918611667184,0.745142034076151,-0.367605904835038,0.713167111260057,1
"WBGene00000086",403.576776729163,-0.938847706137673,0.550940505573247,-1.7040818321405,0.0883658002678514,1
"WBGene00000088",631.839180250804,0.821190789809284,0.537971337098749,1.52645825749365,0.126895778532344,1
"WBGene00000089",565.102422026495,-0.111253437855755,0.706664874587995,-0.157434509420917,0.874902417972727,1
"WBGene00000090",614.773806361697,-0.454299122284216,0.557137246651929,-0.815416892362321,0.414833718244081,1
"WBGene00000092",887.092288296565,-1.02681327915797,0.660091171420851,-1.55556281255474,0.119812087366028,1
"WBGene00000093",642.236721615258,-0.13664376377722,0.725587209079296,-0.188321627045505,0.850624532727497,1
"WBGene00000094",139.641438108414,0.205558557602655,0.525644138786706,0.391060305698693,0.695752660421315,1
"WBGene00000095",602.150588102854,-0.549288362038944,0.487190701780158,-1.12746068435191,0.259547754168729,1
"WBGene00000096",33.1023078357847,-1.04822663814654,0.771823076104888,-1.35811777413622,0.174426316132564,1
"WBGene00000097",564.151709566398,-0.634887684538616,0.755870712142833,-0.839942167806397,0.400940813103589,1
"WBGene00000098",1177.2644368675,0.241389416613028,0.621342017842032,0.388496849853148,0.697648384818459,1
"WBGene00000099",450.389593226605,-0.0476579720812262,0.672381801363855,-0.0708793307382162,0.943493793675845,1
"WBGene00000100",2614.22588469479,0.553755454670598,0.721218638512384,0.767805246704102,0.442602896974274,1
"WBGene00000101",879.050524103034,0.637115450104591,0.642313343286726,0.991907542889367,0.321242629255517,1
